country,measure,age,sex,year,value,status
Canada,Perceived health status,15 years or over,Male,2018,89.1,Good/very good health
Canada,Perceived health status,From 15 to 24 years,Male,2018,94,Good/very good health
Canada,Perceived health status,From 15 to 24 years,Male,2019,95,Good/very good health
Canada,Perceived health status,15 years or over,Male,2019,89.5,Good/very good health
Canada,Perceived health status,65 years or over,Male,2019,80.5,Good/very good health
Canada,Perceived health status,From 45 to 64 years,Male,2019,88.6,Good/very good health
Canada,Perceived health status,From 25 to 44 years,Male,2019,93.2,Good/very good health
Canada,Perceived health status,From 25 to 44 years,Male,2020,92.2,Good/very good health
Canada,Perceived health status,From 45 to 64 years,Male,2020,88,Good/very good health
Canada,Perceived health status,65 years or over,Male,2020,81,Good/very good health
Canada,Perceived health status,15 years or over,Male,2020,89.2,Good/very good health
Canada,Perceived health status,From 15 to 24 years,Male,2020,96.2,Good/very good health
Canada,Perceived health status,15 years or over,Male,2021,88.5,Good/very good health
Canada,Perceived health status,65 years or over,Male,2021,79.5,Good/very good health
Canada,Perceived health status,From 25 to 44 years,Male,2021,92.4,Good/very good health
Canada,Perceived health status,From 15 to 24 years,Male,2021,94.4,Good/very good health
Canada,Perceived health status,From 45 to 64 years,Male,2021,87.6,Good/very good health
Canada,Perceived health status,From 25 to 44 years,Male,2022,91.6,Good/very good health
Canada,Perceived health status,65 years or over,Male,2022,77.7,Good/very good health
Canada,Perceived health status,From 45 to 64 years,Male,2022,85,Good/very good health
Canada,Perceived health status,15 years or over,Male,2022,86.7,Good/very good health
Canada,Perceived health status,From 15 to 24 years,Male,2022,92.8,Good/very good health
Canada,Perceived health status,From 25 to 44 years,Male,2024,89.9,Good/very good health
Canada,Perceived health status,65 years or over,Male,2024,76.3,Good/very good health
Canada,Perceived health status,From 45 to 64 years,Male,2024,84.5,Good/very good health
Canada,Perceived health status,15 years or over,Male,2024,85.5,Good/very good health
Canada,Perceived health status,From 15 to 24 years,Male,2024,92.2,Good/very good health
United States,Perceived health status,From 15 to 24 years,Male,2015,96.5,Good/very good health
United States,Perceived health status,15 years or over,Male,2015,88,Good/very good health
United States,Perceived health status,From 45 to 64 years,Male,2015,84.3,Good/very good health
United States,Perceived health status,65 years or over,Male,2015,78.4,Good/very good health
United States,Perceived health status,From 25 to 44 years,Male,2015,93.4,Good/very good health
United States,Perceived health status,From 25 to 44 years,Male,2016,93.4,Good/very good health
United States,Perceived health status,65 years or over,Male,2016,78.4,Good/very good health
United States,Perceived health status,From 45 to 64 years,Male,2016,85.2,Good/very good health
United States,Perceived health status,15 years or over,Male,2016,88.3,Good/very good health
United States,Perceived health status,From 15 to 24 years,Male,2016,96.6,Good/very good health
United States,Perceived health status,From 15 to 24 years,Male,2017,96.7,Good/very good health
United States,Perceived health status,15 years or over,Male,2017,88.1,Good/very good health
United States,Perceived health status,From 45 to 64 years,Male,2017,84.1,Good/very good health
United States,Perceived health status,65 years or over,Male,2017,78.7,Good/very good health
United States,Perceived health status,From 25 to 44 years,Male,2017,94,Good/very good health
United States,Perceived health status,From 25 to 44 years,Male,2018,93.7,Good/very good health
United States,Perceived health status,65 years or over,Male,2018,77.6,Good/very good health
United States,Perceived health status,From 45 to 64 years,Male,2018,85.2,Good/very good health
United States,Perceived health status,15 years or over,Male,2018,88.1,Good/very good health
United States,Perceived health status,From 15 to 24 years,Male,2018,96.2,Good/very good health
United States,Perceived health status,From 25 to 44 years,Male,2020,92.7,Good/very good health
United States,Perceived health status,65 years or over,Male,2020,76.3,Good/very good health
United States,Perceived health status,From 45 to 64 years,Male,2020,83.3,Good/very good health
United States,Perceived health status,15 years or over,Male,2020,86.8,Good/very good health
United States,Perceived health status,From 15 to 24 years,Male,2020,96.8,Good/very good health
United States,Perceived health status,From 15 to 24 years,Male,2021,95.8,Good/very good health
United States,Perceived health status,15 years or over,Male,2021,86.8,Good/very good health
United States,Perceived health status,From 45 to 64 years,Male,2021,84,Good/very good health
United States,Perceived health status,65 years or over,Male,2021,76.4,Good/very good health
United States,Perceived health status,From 25 to 44 years,Male,2021,92.4,Good/very good health
United States,Perceived health status,From 25 to 44 years,Male,2022,92,Good/very good health
United States,Perceived health status,65 years or over,Male,2022,75.4,Good/very good health
United States,Perceived health status,From 45 to 64 years,Male,2022,83.6,Good/very good health
United States,Perceived health status,15 years or over,Male,2022,86.2,Good/very good health
United States,Perceived health status,From 15 to 24 years,Male,2022,94.6,Good/very good health
United States,Perceived health status,From 15 to 24 years,Male,2023,94,Good/very good health
United States,Perceived health status,15 years or over,Male,2023,85.3,Good/very good health
United States,Perceived health status,From 45 to 64 years,Male,2023,82,Good/very good health
United States,Perceived health status,65 years or over,Male,2023,75.5,Good/very good health
United States,Perceived health status,From 25 to 44 years,Male,2023,91.1,Good/very good health
United States,Perceived health status,From 25 to 44 years,Male,2024,91.6,Good/very good health
United States,Perceived health status,65 years or over,Male,2024,74.4,Good/very good health
United States,Perceived health status,From 45 to 64 years,Male,2024,84,Good/very good health
United States,Perceived health status,15 years or over,Male,2024,85.8,Good/very good health
United States,Perceived health status,From 15 to 24 years,Male,2024,94.5,Good/very good health
United States,Perceived health status,From 15 to 24 years,Female,2015,95.8,Good/very good health
United States,Perceived health status,From 45 to 64 years,Female,2015,83.7,Good/very good health
United States,Perceived health status,15 years or over,Female,2015,86.8,Good/very good health
United States,Perceived health status,From 25 to 44 years,Female,2015,92.2,Good/very good health
United States,Perceived health status,65 years or over,Female,2015,78.1,Good/very good health
United States,Perceived health status,65 years or over,Female,2016,78.4,Good/very good health
United States,Perceived health status,From 25 to 44 years,Female,2016,92.7,Good/very good health
United States,Perceived health status,15 years or over,Female,2016,87.1,Good/very good health
United States,Perceived health status,From 45 to 64 years,Female,2016,83.9,Good/very good health
United States,Perceived health status,From 15 to 24 years,Female,2016,95.7,Good/very good health
United States,Perceived health status,From 15 to 24 years,Female,2017,95.2,Good/very good health
United States,Perceived health status,From 45 to 64 years,Female,2017,83.9,Good/very good health
United States,Perceived health status,15 years or over,Female,2017,87.5,Good/very good health
United States,Perceived health status,From 25 to 44 years,Female,2017,92.9,Good/very good health
United States,Perceived health status,65 years or over,Female,2017,77.9,Good/very good health
United States,Perceived health status,65 years or over,Female,2018,78,Good/very good health
United States,Perceived health status,From 25 to 44 years,Female,2018,92.6,Good/very good health
United States,Perceived health status,15 years or over,Female,2018,87,Good/very good health
United States,Perceived health status,From 45 to 64 years,Female,2018,84.3,Good/very good health
United States,Perceived health status,From 15 to 24 years,Female,2018,96.1,Good/very good health
United States,Perceived health status,65 years or over,Female,2020,77.5,Good/very good health
United States,Perceived health status,From 25 to 44 years,Female,2020,90.3,Good/very good health
United States,Perceived health status,From 45 to 64 years,Female,2020,82.9,Good/very good health
United States,Perceived health status,From 15 to 24 years,Female,2020,95.8,Good/very good health
United States,Perceived health status,15 years or over,Female,2020,85.6,Good/very good health
United States,Perceived health status,From 15 to 24 years,Female,2021,95.9,Good/very good health
United States,Perceived health status,From 45 to 64 years,Female,2021,82.4,Good/very good health
United States,Perceived health status,From 25 to 44 years,Female,2021,91.9,Good/very good health
United States,Perceived health status,15 years or over,Female,2021,86.1,Good/very good health
United States,Perceived health status,65 years or over,Female,2021,78.1,Good/very good health
United States,Perceived health status,65 years or over,Female,2022,77.5,Good/very good health
United States,Perceived health status,15 years or over,Female,2022,84.8,Good/very good health
United States,Perceived health status,From 25 to 44 years,Female,2022,90.7,Good/very good health
United States,Perceived health status,From 45 to 64 years,Female,2022,81.4,Good/very good health
United States,Perceived health status,From 15 to 24 years,Female,2022,92.4,Good/very good health
United States,Perceived health status,From 15 to 24 years,Female,2023,93.7,Good/very good health
United States,Perceived health status,From 45 to 64 years,Female,2023,81.9,Good/very good health
United States,Perceived health status,From 25 to 44 years,Female,2023,89.8,Good/very good health
United States,Perceived health status,15 years or over,Female,2023,84.4,Good/very good health
United States,Perceived health status,65 years or over,Female,2023,75.9,Good/very good health
United States,Perceived health status,65 years or over,Female,2024,76.7,Good/very good health
United States,Perceived health status,15 years or over,Female,2024,84.5,Good/very good health
United States,Perceived health status,From 25 to 44 years,Female,2024,89.7,Good/very good health
United States,Perceived health status,From 45 to 64 years,Female,2024,82.2,Good/very good health
United States,Perceived health status,From 15 to 24 years,Female,2024,92.3,Good/very good health
United States,Perceived health status,65 years or over,Total,2015,78.2,Good/very good health
United States,Perceived health status,15 years or over,Total,2015,87.4,Good/very good health
United States,Perceived health status,From 45 to 64 years,Total,2015,83.9,Good/very good health
United States,Perceived health status,From 15 to 24 years,Total,2015,96.2,Good/very good health
